LocationType,Location,Race,TimeFrame,DataFormat,Data
County,Walla Walla,White Non-Hispanic,2007-2011,Currency,63560
County,Walla Walla,American Indian and Alaska Native,2008-2012,Currency,75926
County,Walla Walla,Asian,2008-2012,Currency,"*$132,973"
County,Walla Walla,Black,2008-2012,Currency,"*$81,250"
County,Walla Walla,Hispanic or Latino,2008-2012,Currency,"*$32,772"
County,Walla Walla,Multiracial,2008-2012,Currency,"*$42,917"
County,Walla Walla,Native Hawaiian and Other Pacific Islander,2008-2012,Currency,"*$15,268"
County,Walla Walla,White Non-Hispanic,2008-2012,Currency,65135
County,Walla Walla,American Indian and Alaska Native,2009-2013,Currency,"*$66,071"
County,Walla Walla,Asian,2009-2013,Currency,"*$115,000"
County,Walla Walla,Black,2009-2013,Currency,"*$82,250"
County,Walla Walla,Hispanic or Latino,2009-2013,Currency,"*$34,670"
County,Walla Walla,Multiracial,2009-2013,Currency,"*$40,865"
County,Walla Walla,Native Hawaiian and Other Pacific Islander,2009-2013,Currency,"*$16,429"
County,Walla Walla,White Non-Hispanic,2009-2013,Currency,64555
County,Walla Walla,American Indian and Alaska Native,2010-2014,Currency,51484
County,Walla Walla,American Indian and Alaska Native,2011-2015,Currency,S
County,Walla Walla,American Indian and Alaska Native,2012-2016,Currency,36932
County,Walla Walla,American Indian and Alaska Native,2013-2017,Currency,50484
County,Walla Walla,Asian,2010-2014,Currency,152583
County,Walla Walla,Asian,2011-2015,Currency,119792
County,Walla Walla,Asian,2012-2016,Currency,S
County,Walla Walla,Asian,2013-2017,Currency,118696
County,Walla Walla,Black,2010-2014,Currency,30417
County,Walla Walla,Black,2011-2015,Currency,96304
County,Walla Walla,Black,2012-2016,Currency,S
County,Walla Walla,Black,2013-2017,Currency,S
County,Walla Walla,Hispanic or Latino,2010-2014,Currency,42951
County,Walla Walla,Hispanic or Latino,2011-2015,Currency,48197
County,Walla Walla,Hispanic or Latino,2012-2016,Currency,44430
County,Walla Walla,Hispanic or Latino,2013-2017,Currency,46182
County,Walla Walla,Multiracial,2010-2014,Currency,43942
County,Walla Walla,Multiracial,2011-2015,Currency,48197
County,Walla Walla,Multiracial,2012-2016,Currency,42353
County,Walla Walla,Multiracial,2013-2017,Currency,44100
County,Walla Walla,Native Hawaiian and Other Pacific Islander,2010-2014,Currency,S
County,Walla Walla,Native Hawaiian and Other Pacific Islander,2011-2015,Currency,S
County,Walla Walla,Native Hawaiian and Other Pacific Islander,2012-2016,Currency,S
County,Walla Walla,Native Hawaiian and Other Pacific Islander,2013-2017,Currency,S
County,Walla Walla,White Non-Hispanic,2010-2014,Currency,64131
County,Walla Walla,White Non-Hispanic,2011-2015,Currency,64642
County,Walla Walla,White Non-Hispanic,2012-2016,Currency,67122
County,Walla Walla,White Non-Hispanic,2013-2017,Currency,70452
County,Walla Walla,American Indian and Alaska Native,2014-2018,Currency,NA
County,Walla Walla,Asian,2014-2018,Currency,NA
County,Walla Walla,Black,2014-2018,Currency,64300
County,Walla Walla,Hispanic or Latino,2014-2018,Currency,48883
County,Walla Walla,Multiracial,2014-2018,Currency,71094
County,Walla Walla,Native Hawaiian and Other Pacific Islander,2014-2018,Currency,NA
County,Walla Walla,White Non-Hispanic,2014-2018,Currency,74614
County,Walla Walla,American Indian and Alaska Native,2015-2019,Currency,54219
County,Walla Walla,Asian,2015-2019,Currency,138629
County,Walla Walla,Black,2015-2019,Currency,NA
County,Walla Walla,Hispanic or Latino,2015-2019,Currency,47696
County,Walla Walla,Multiracial,2015-2019,Currency,41250
County,Walla Walla,Native Hawaiian and Other Pacific Islander,2015-2019,Currency,NA
County,Walla Walla,White Non-Hispanic,2015-2019,Currency,79580
County,Whatcom,American Indian and Alaska Native,2005-2009,Currency,"*$45,774"
County,Whatcom,Asian,2005-2009,Currency,"*$58,616"
County,Whatcom,Black,2005-2009,Currency,"*$55,000"
County,Whatcom,Hispanic or Latino,2005-2009,Currency,"*$44,888"
County,Whatcom,Multiracial,2005-2009,Currency,"*$55,875"
County,Whatcom,Native Hawaiian and Other Pacific Islander,2005-2009,Currency,"*$89,464"
County,Whatcom,White Non-Hispanic,2005-2009,Currency,65497
County,Whatcom,American Indian and Alaska Native,2006-2010,Currency,"*$47,621"
County,Whatcom,Asian,2006-2010,Currency,"*$67,778"
County,Whatcom,Black,2006-2010,Currency,"*$72,250"
County,Whatcom,Hispanic or Latino,2006-2010,Currency,"*$43,977"
County,Whatcom,Multiracial,2006-2010,Currency,"*$52,381"
County,Whatcom,Native Hawaiian and Other Pacific Islander,2006-2010,Currency,"*$120,109"
County,Whatcom,White Non-Hispanic,2006-2010,Currency,66903
County,Whatcom,American Indian and Alaska Native,2007-2011,Currency,"*$44,107"
County,Whatcom,Asian,2007-2011,Currency,"*$66,161"
County,Whatcom,Black,2007-2011,Currency,"*$67,226"
County,Whatcom,Hispanic or Latino,2007-2011,Currency,43913
County,Whatcom,Multiracial,2007-2011,Currency,"*$58,529"
County,Whatcom,Native Hawaiian and Other Pacific Islander,2007-2011,Currency,"*$125,208"
County,Whatcom,White Non-Hispanic,2007-2011,Currency,68929
County,Whatcom,American Indian and Alaska Native,2008-2012,Currency,"*$44,036"
County,Whatcom,Asian,2008-2012,Currency,"*$61,328"
County,Whatcom,Black,2008-2012,Currency,"*$56,429"
County,Whatcom,Hispanic or Latino,2008-2012,Currency,"*$44,949"
County,Whatcom,Multiracial,2008-2012,Currency,"*$56,350"
County,Whatcom,Native Hawaiian and Other Pacific Islander,2008-2012,Currency,"*$120,114"
County,Whatcom,White Non-Hispanic,2008-2012,Currency,68493
County,Whatcom,American Indian and Alaska Native,2009-2013,Currency,"*$43,527"
County,Whatcom,Asian,2009-2013,Currency,"*$62,094"
County,Whatcom,Black,2009-2013,Currency,"*$12,424"
County,Whatcom,Hispanic or Latino,2009-2013,Currency,"*$42,164"
County,Whatcom,Multiracial,2009-2013,Currency,"*$53,519"
County,Whatcom,Native Hawaiian and Other Pacific Islander,2009-2013,Currency,"*$103,750"
County,Whatcom,White Non-Hispanic,2009-2013,Currency,71120
County,Whatcom,American Indian and Alaska Native,2010-2014,Currency,42250
County,Whatcom,American Indian and Alaska Native,2011-2015,Currency,37917
County,Whatcom,American Indian and Alaska Native,2012-2016,Currency,41806
County,Whatcom,American Indian and Alaska Native,2013-2017,Currency,44960
County,Whatcom,Asian,2010-2014,Currency,72339
County,Whatcom,Asian,2011-2015,Currency,70947
County,Whatcom,Asian,2012-2016,Currency,74966
County,Whatcom,Asian,2013-2017,Currency,83056
County,Whatcom,Black,2010-2014,Currency,49231
County,Whatcom,Black,2011-2015,Currency,75833
County,Whatcom,Black,2012-2016,Currency,49737
County,Whatcom,Black,2013-2017,Currency,49940
County,Whatcom,Hispanic or Latino,2010-2014,Currency,44825
County,Whatcom,Hispanic or Latino,2011-2015,Currency,44578
County,Whatcom,Hispanic or Latino,2012-2016,Currency,44551
County,Whatcom,Hispanic or Latino,2013-2017,Currency,48558
County,Whatcom,Multiracial,2010-2014,Currency,46302
County,Whatcom,Multiracial,2011-2015,Currency,44578
County,Whatcom,Multiracial,2012-2016,Currency,49942
County,Whatcom,Multiracial,2013-2017,Currency,50169
County,Whatcom,Native Hawaiian and Other Pacific Islander,2010-2014,Currency,64306
County,Whatcom,Native Hawaiian and Other Pacific Islander,2011-2015,Currency,31862
County,Whatcom,Native Hawaiian and Other Pacific Islander,2012-2016,Currency,S
County,Whatcom,Native Hawaiian and Other Pacific Islander,2013-2017,Currency,65357
County,Whatcom,White Non-Hispanic,2010-2014,Currency,70915
County,Whatcom,White Non-Hispanic,2011-2015,Currency,70740
County,Whatcom,White Non-Hispanic,2012-2016,Currency,73191
County,Whatcom,White Non-Hispanic,2013-2017,Currency,76725
County,Whatcom,American Indian and Alaska Native,2014-2018,Currency,48000
County,Whatcom,Asian,2014-2018,Currency,82333
County,Whatcom,Black,2014-2018,Currency,NA
County,Whatcom,Hispanic or Latino,2014-2018,Currency,44418
County,Whatcom,Multiracial,2014-2018,Currency,63750
County,Whatcom,Native Hawaiian and Other Pacific Islander,2014-2018,Currency,70000
County,Whatcom,White Non-Hispanic,2014-2018,Currency,78959
County,Whatcom,American Indian and Alaska Native,2015-2019,Currency,48462
County,Whatcom,Asian,2015-2019,Currency,90225
County,Whatcom,Black,2015-2019,Currency,NA
County,Whatcom,Hispanic or Latino,2015-2019,Currency,52419
County,Whatcom,Multiracial,2015-2019,Currency,67857
County,Whatcom,Native Hawaiian and Other Pacific Islander,2015-2019,Currency,61170
County,Whatcom,White Non-Hispanic,2015-2019,Currency,84207
County,Whitman,American Indian and Alaska Native,2005-2009,Currency,"*$54,286"
County,Whitman,Asian,2005-2009,Currency,"*$35,074"
County,Whitman,Black,2005-2009,Currency,"*$20,436"
County,Whitman,Hispanic or Latino,2005-2009,Currency,"*$42,083"
County,Whitman,Multiracial,2005-2009,Currency,"*$17,404"
County,Whitman,Native Hawaiian and Other Pacific Islander,2005-2009,Currency,NA
County,Whitman,White Non-Hispanic,2005-2009,Currency,60796
County,Whitman,American Indian and Alaska Native,2006-2010,Currency,"*$54,125"
County,Whitman,Asian,2006-2010,Currency,"*$36,667"
County,Whitman,Black,2006-2010,Currency,"*$18,836"
County,Whitman,Hispanic or Latino,2006-2010,Currency,"*$42,059"
County,Whitman,Multiracial,2006-2010,Currency,"*$21,375"
County,Whitman,Native Hawaiian and Other Pacific Islander,2006-2010,Currency,"*$34,750"
County,Whitman,White Non-Hispanic,2006-2010,Currency,63491
County,Whitman,American Indian and Alaska Native,2007-2011,Currency,"*$100,909"
County,Whitman,Asian,2007-2011,Currency,"*$37,292"
County,Whitman,Black,2007-2011,Currency,"*$21,667"
County,Whitman,Hispanic or Latino,2007-2011,Currency,"*$43,438"
County,Whitman,Multiracial,2007-2011,Currency,"*$21,500"
County,Whitman,Native Hawaiian and Other Pacific Islander,2007-2011,Currency,"*$22,500"
County,Whitman,White Non-Hispanic,2007-2011,Currency,65035
County,Whitman,American Indian and Alaska Native,2008-2012,Currency,"*$47,188"
County,Whitman,Asian,2008-2012,Currency,"*$24,583"
County,Whitman,Black,2008-2012,Currency,"*$21,938"
County,Whitman,Hispanic or Latino,2008-2012,Currency,"*$46,875"
County,Whitman,Multiracial,2008-2012,Currency,"*$14,594"
County,Whitman,Native Hawaiian and Other Pacific Islander,2008-2012,Currency,"*$9,886"
County,Whitman,White Non-Hispanic,2008-2012,Currency,66974
County,Whitman,American Indian and Alaska Native,2009-2013,Currency,"*$39,375"
County,Whitman,Asian,2009-2013,Currency,"*$31,406"
County,Whitman,Black,2009-2013,Currency,"*$21,307"
County,Whitman,Hispanic or Latino,2009-2013,Currency,"*$50,125"
County,Whitman,Multiracial,2009-2013,Currency,"*$16,042"
County,Whitman,Native Hawaiian and Other Pacific Islander,2009-2013,Currency,"*$9,750"
County,Whitman,White Non-Hispanic,2009-2013,Currency,66694
County,Whitman,American Indian and Alaska Native,2010-2014,Currency,78750
County,Whitman,American Indian and Alaska Native,2011-2015,Currency,S
County,Whitman,American Indian and Alaska Native,2012-2016,Currency,41667
County,Whitman,American Indian and Alaska Native,2013-2017,Currency,61136
County,Whitman,Asian,2010-2014,Currency,30721
County,Whitman,Asian,2011-2015,Currency,31742
County,Whitman,Asian,2012-2016,Currency,37833
County,Whitman,Asian,2013-2017,Currency,50583
County,Whitman,Black,2010-2014,Currency,38092
County,Whitman,Black,2011-2015,Currency,60250
County,Whitman,Black,2012-2016,Currency,"2,500S"
County,Whitman,Black,2013-2017,Currency,S
County,Whitman,Hispanic or Latino,2010-2014,Currency,47045
County,Whitman,Hispanic or Latino,2011-2015,Currency,41806
County,Whitman,Hispanic or Latino,2012-2016,Currency,47321
County,Whitman,Hispanic or Latino,2013-2017,Currency,S
County,Whitman,Multiracial,2010-2014,Currency,33333
County,Whitman,Multiracial,2011-2015,Currency,41806
County,Whitman,Multiracial,2012-2016,Currency,45347
County,Whitman,Multiracial,2013-2017,Currency,49974
County,Whitman,Native Hawaiian and Other Pacific Islander,2010-2014,Currency,S
County,Whitman,Native Hawaiian and Other Pacific Islander,2011-2015,Currency,S
County,Whitman,Native Hawaiian and Other Pacific Islander,2012-2016,Currency,S
County,Whitman,Native Hawaiian and Other Pacific Islander,2013-2017,Currency,S
County,Whitman,White Non-Hispanic,2010-2014,Currency,68472
County,Whitman,White Non-Hispanic,2011-2015,Currency,67737
County,Whitman,White Non-Hispanic,2012-2016,Currency,70032
County,Whitman,White Non-Hispanic,2013-2017,Currency,71152
County,Whitman,American Indian and Alaska Native,2014-2018,Currency,64519
County,Whitman,Asian,2014-2018,Currency,54346
County,Whitman,Black,2014-2018,Currency,NA
County,Whitman,Hispanic or Latino,2014-2018,Currency,42692
County,Whitman,Multiracial,2014-2018,Currency,60327
County,Whitman,Native Hawaiian and Other Pacific Islander,2014-2018,Currency,NA
County,Whitman,White Non-Hispanic,2014-2018,Currency,72347
County,Whitman,American Indian and Alaska Native,2015-2019,Currency,64671
County,Whitman,Asian,2015-2019,Currency,51429
County,Whitman,Black,2015-2019,Currency,NA
County,Whitman,Hispanic or Latino,2015-2019,Currency,NA
County,Whitman,Multiracial,2015-2019,Currency,62500
County,Whitman,Native Hawaiian and Other Pacific Islander,2015-2019,Currency,NA
County,Whitman,White Non-Hispanic,2015-2019,Currency,75016
County,Yakima,American Indian and Alaska Native,2005-2009,Currency,"*$37,726"
County,Yakima,Asian,2005-2009,Currency,"*$61,735"
County,Yakima,Black,2005-2009,Currency,"*$29,522"
County,Yakima,Hispanic or Latino,2005-2009,Currency,33679
County,Yakima,Multiracial,2005-2009,Currency,"*$56,150"
County,Yakima,Native Hawaiian and Other Pacific Islander,2005-2009,Currency,"*$29,000"
County,Yakima,White Non-Hispanic,2005-2009,Currency,58805
County,Yakima,American Indian and Alaska Native,2006-2010,Currency,"*$33,456"
County,Yakima,Asian,2006-2010,Currency,"*$62,650"
County,Yakima,Black,2006-2010,Currency,"*$35,082"
County,Yakima,Hispanic or Latino,2006-2010,Currency,33960
County,Yakima,Multiracial,2006-2010,Currency,"*$49,135"
County,Yakima,Native Hawaiian and Other Pacific Islander,2006-2010,Currency,"*$80,114"
County,Yakima,White Non-Hispanic,2006-2010,Currency,60464
County,Yakima,American Indian and Alaska Native,2007-2011,Currency,"*$41,349"
County,Yakima,Asian,2007-2011,Currency,"*$64,091"
County,Yakima,Black,2007-2011,Currency,"*$36,341"
County,Yakima,Hispanic or Latino,2007-2011,Currency,34307
County,Yakima,Multiracial,2007-2011,Currency,"*$45,455"
County,Yakima,Native Hawaiian and Other Pacific Islander,2007-2011,Currency,"*$82,788"
County,Yakima,White Non-Hispanic,2007-2011,Currency,62384
County,Yakima,American Indian and Alaska Native,2008-2012,Currency,"*$36,287"
County,Yakima,Asian,2008-2012,Currency,"*$68,875"
County,Yakima,Black,2008-2012,Currency,"*$36,545"
County,Yakima,Hispanic or Latino,2008-2012,Currency,35196
County,Yakima,Multiracial,2008-2012,Currency,"*$43,167"
County,Yakima,Native Hawaiian and Other Pacific Islander,2008-2012,Currency,"*$86,250"
County,Yakima,White Non-Hispanic,2008-2012,Currency,64504
County,Yakima,American Indian and Alaska Native,2009-2013,Currency,"*$38,667"
County,Yakima,Asian,2009-2013,Currency,"*$70,250"
County,Yakima,Black,2009-2013,Currency,"*$35,536"
County,Yakima,Hispanic or Latino,2009-2013,Currency,34719
County,Yakima,Multiracial,2009-2013,Currency,"*$37,344"
County,Yakima,Native Hawaiian and Other Pacific Islander,2009-2013,Currency,NA
County,Yakima,White Non-Hispanic,2009-2013,Currency,64558
County,Yakima,American Indian and Alaska Native,2010-2014,Currency,40216
County,Yakima,American Indian and Alaska Native,2011-2015,Currency,45322
County,Yakima,American Indian and Alaska Native,2012-2016,Currency,47191
County,Yakima,American Indian and Alaska Native,2013-2017,Currency,48502
County,Yakima,Asian,2010-2014,Currency,68472
County,Yakima,Asian,2011-2015,Currency,70278
County,Yakima,Asian,2012-2016,Currency,70500
County,Yakima,Asian,2013-2017,Currency,70833
County,Yakima,Black,2010-2014,Currency,21250
County,Yakima,Black,2011-2015,Currency,25804
County,Yakima,Black,2012-2016,Currency,36490
County,Yakima,Black,2013-2017,Currency,57768
County,Yakima,Hispanic or Latino,2010-2014,Currency,33803
County,Yakima,Hispanic or Latino,2011-2015,Currency,36777
County,Yakima,Hispanic or Latino,2012-2016,Currency,38456
County,Yakima,Hispanic or Latino,2013-2017,Currency,41414
County,Yakima,Multiracial,2010-2014,Currency,40274
County,Yakima,Multiracial,2011-2015,Currency,36777
County,Yakima,Multiracial,2012-2016,Currency,44898
County,Yakima,Multiracial,2013-2017,Currency,45960
County,Yakima,Native Hawaiian and Other Pacific Islander,2010-2014,Currency,S
County,Yakima,Native Hawaiian and Other Pacific Islander,2011-2015,Currency,S
County,Yakima,Native Hawaiian and Other Pacific Islander,2012-2016,Currency,S
County,Yakima,Native Hawaiian and Other Pacific Islander,2013-2017,Currency,S
County,Yakima,White Non-Hispanic,2010-2014,Currency,65475
County,Yakima,White Non-Hispanic,2011-2015,Currency,63798
County,Yakima,White Non-Hispanic,2012-2016,Currency,65536
County,Yakima,White Non-Hispanic,2013-2017,Currency,66754
County,Yakima,American Indian and Alaska Native,2014-2018,Currency,52917
County,Yakima,Asian,2014-2018,Currency,80329
County,Yakima,Black,2014-2018,Currency,61167
County,Yakima,Hispanic or Latino,2014-2018,Currency,43517
County,Yakima,Multiracial,2014-2018,Currency,49527
County,Yakima,Native Hawaiian and Other Pacific Islander,2014-2018,Currency,NA
County,Yakima,White Non-Hispanic,2014-2018,Currency,70105
County,Yakima,American Indian and Alaska Native,2015-2019,Currency,52313
